rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
196,2022-05-26 05:55:58.000000 +00:00,190,184,2022-05-27 09:54:58.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
197,2022-05-26 05:59:21.000000 +00:00,4212,546,2022-06-03 04:04:21.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
198,2022-05-26 06:03:49.000000 +00:00,1789,54,2022-06-04 10:45:49.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
199,2022-05-26 06:11:58.000000 +00:00,2135,71,2022-05-28 08:06:58.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
200,2022-05-26 06:12:21.000000 +00:00,3926,321,2022-05-31 11:07:21.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
201,2022-05-26 06:13:45.000000 +00:00,776,444,2022-06-04 01:02:45.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
202,2022-05-26 06:27:36.000000 +00:00,674,20,2022-06-02 02:52:36.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
203,2022-05-26 06:27:57.000000 +00:00,3374,109,2022-06-03 11:52:57.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
204,2022-05-26 06:30:37.000000 +00:00,1842,528,2022-05-30 07:11:37.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
205,2022-05-26 06:59:37.000000 +00:00,303,114,2022-05-29 08:43:37.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
206,2022-05-26 07:01:54.000000 +00:00,1717,345,2022-05-27 05:26:54.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
207,2022-05-26 07:04:38.000000 +00:00,102,47,2022-05-27 08:32:38.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
208,2022-05-26 07:10:22.000000 +00:00,3669,274,2022-05-27 02:55:22.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
209,2022-05-26 07:14:01.000000 +00:00,729,379,2022-05-27 08:00:01.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
210,2022-05-26 07:14:15.000000 +00:00,1801,391,2022-05-27 11:12:15.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
211,2022-05-26 07:33:10.000000 +00:00,4005,170,2022-05-28 13:09:10.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
212,2022-05-26 07:34:41.000000 +00:00,764,59,2022-05-30 11:46:41.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
213,2022-05-26 07:44:08.000000 +00:00,1505,394,2022-05-31 11:33:08.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
214,2022-05-26 07:48:49.000000 +00:00,1453,98,2022-05-31 03:06:49.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
215,2022-05-26 08:02:47.000000 +00:00,679,197,2022-05-28 08:45:47.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
216,2022-05-26 08:17:43.000000 +00:00,1398,91,2022-06-03 07:21:43.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
217,2022-05-26 08:24:26.000000 +00:00,4395,121,2022-05-31 02:24:26.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
218,2022-05-26 08:27:09.000000 +00:00,2291,309,2022-06-04 10:53:09.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
219,2022-05-26 08:41:45.000000 +00:00,3074,489,2022-05-28 03:40:45.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
220,2022-05-26 09:06:49.000000 +00:00,1259,542,2022-06-01 06:43:49.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
221,2022-05-26 09:14:09.000000 +00:00,3578,143,2022-05-29 04:57:09.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
222,2022-05-26 09:14:38.000000 +00:00,2745,83,2022-05-31 07:36:38.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
223,2022-05-26 09:15:23.000000 +00:00,3121,460,2022-05-30 10:43:23.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
224,2022-05-26 09:18:27.000000 +00:00,4285,318,2022-06-04 05:59:27.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
225,2022-05-26 09:27:50.000000 +00:00,651,467,2022-06-01 06:01:50.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
226,2022-05-26 09:44:04.000000 +00:00,4181,221,2022-05-31 12:26:04.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
227,2022-05-26 09:51:46.000000 +00:00,214,301,2022-05-30 06:24:46.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
228,2022-05-26 09:54:28.000000 +00:00,511,571,2022-06-04 08:39:28.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
229,2022-05-26 10:19:20.000000 +00:00,1131,312,2022-05-31 10:56:20.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
230,2022-05-26 10:31:50.000000 +00:00,1085,58,2022-05-30 14:22:50.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
231,2022-05-26 10:31:59.000000 +00:00,4032,365,2022-05-27 06:27:59.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
232,2022-05-26 10:38:05.000000 +00:00,2945,256,2022-05-27 07:42:05.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
233,2022-05-26 10:43:44.000000 +00:00,715,531,2022-05-28 16:28:44.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
234,2022-05-26 10:47:20.000000 +00:00,1321,566,2022-06-03 09:39:20.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
235,2022-05-26 10:51:09.000000 +00:00,3537,119,2022-06-04 08:36:09.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
236,2022-05-26 10:53:49.000000 +00:00,1265,446,2022-05-28 12:55:49.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
237,2022-05-26 11:15:13.000000 +00:00,241,536,2022-05-29 17:10:13.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
238,2022-05-26 11:30:22.000000 +00:00,503,211,2022-05-27 05:49:22.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
239,2022-05-26 11:30:26.000000 +00:00,131,49,2022-06-01 12:26:26.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
240,2022-05-26 11:40:23.000000 +00:00,3420,103,2022-06-04 06:22:23.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
241,2022-05-26 11:49:01.000000 +00:00,4438,245,2022-05-28 10:43:01.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
242,2022-05-26 12:05:08.000000 +00:00,2095,214,2022-06-02 14:26:08.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
243,2022-05-26 12:06:05.000000 +00:00,1721,543,2022-06-03 16:28:05.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
244,2022-05-26 12:40:40.000000 +00:00,1041,257,2022-05-31 10:58:40.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
245,2022-05-26 12:46:59.000000 +00:00,3045,158,2022-05-27 08:58:59.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
246,2022-05-26 12:57:07.000000 +00:00,2829,240,2022-05-29 09:12:07.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
247,2022-05-26 13:01:05.000000 +00:00,4095,102,2022-05-28 12:38:05.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
248,2022-05-26 13:07:58.000000 +00:00,1913,545,2022-05-31 13:03:58.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
249,2022-05-26 13:19:09.000000 +00:00,2428,472,2022-05-28 16:47:09.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
250,2022-05-26 13:30:24.000000 +00:00,368,539,2022-05-27 07:50:24.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
251,2022-05-26 13:35:40.000000 +00:00,4352,204,2022-05-29 16:17:40.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
252,2022-05-26 13:39:53.000000 +00:00,1203,187,2022-06-02 13:48:53.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
253,2022-05-26 13:43:14.000000 +00:00,2969,416,2022-05-27 11:21:14.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
254,2022-05-26 13:43:48.000000 +00:00,1835,390,2022-05-31 08:19:48.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
255,2022-05-26 13:52:15.000000 +00:00,3264,114,2022-05-27 11:45:15.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
256,2022-05-26 14:20:58.000000 +00:00,3194,436,2022-05-31 14:58:58.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
257,2022-05-26 14:27:05.000000 +00:00,2570,373,2022-05-29 15:25:05.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
258,2022-05-26 14:28:14.000000 +00:00,3534,502,2022-05-30 17:38:14.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
259,2022-05-26 14:32:46.000000 +00:00,30,482,2022-06-04 14:27:46.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
260,2022-05-26 14:42:20.000000 +00:00,435,21,2022-05-31 12:21:20.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
261,2022-05-26 14:44:23.000000 +00:00,1369,414,2022-06-02 08:47:23.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
262,2022-05-26 14:46:56.000000 +00:00,4261,236,2022-05-28 14:49:56.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
263,2022-05-26 14:47:40.000000 +00:00,1160,449,2022-05-30 09:07:40.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
264,2022-05-26 15:00:49.000000 +00:00,2069,251,2022-05-27 09:12:49.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
265,2022-05-26 15:07:38.000000 +00:00,2276,303,2022-06-01 13:20:38.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
266,2022-05-26 15:08:05.000000 +00:00,3303,263,2022-05-27 09:55:05.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
267,2022-05-26 15:16:21.000000 +00:00,1206,417,2022-05-30 15:53:21.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
268,2022-05-26 15:19:08.000000 +00:00,1714,75,2022-05-27 13:35:08.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
269,2022-05-26 15:19:46.000000 +00:00,3501,322,2022-05-27 14:59:46.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
270,2022-05-26 15:20:56.000000 +00:00,207,200,2022-06-03 11:40:56.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
271,2022-05-26 15:22:01.000000 +00:00,2388,92,2022-06-03 16:30:01.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
272,2022-05-26 15:27:11.000000 +00:00,971,71,2022-06-03 12:10:11.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
273,2022-05-26 15:29:36.000000 +00:00,1590,193,2022-05-29 17:49:36.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
274,2022-05-26 15:48:51.000000 +00:00,656,311,2022-06-03 17:17:51.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
275,2022-05-26 16:09:53.000000 +00:00,1718,133,2022-06-04 21:35:53.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
276,2022-05-26 16:16:07.000000 +00:00,1221,58,2022-06-03 11:59:07.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
277,2022-05-26 16:32:11.000000 +00:00,1409,45,2022-05-28 21:54:11.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
278,2022-05-26 16:40:58.000000 +00:00,182,214,2022-06-02 15:43:58.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
279,2022-05-26 17:02:50.000000 +00:00,661,384,2022-06-03 17:48:50.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
280,2022-05-26 17:36:58.000000 +00:00,1896,167,2022-05-27 22:42:58.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
281,2022-05-26 17:49:35.000000 +00:00,1208,582,2022-05-27 17:11:35.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
282,2022-05-26 17:56:26.000000 +00:00,4486,282,2022-06-01 15:32:26.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
283,2022-05-26 18:05:05.000000 +00:00,3530,242,2022-05-31 18:19:05.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
284,2022-05-26 18:21:44.000000 +00:00,350,359,2022-06-04 13:18:44.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
285,2022-05-26 18:41:40.000000 +00:00,2486,162,2022-05-31 15:58:40.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
286,2022-05-26 18:44:51.000000 +00:00,314,371,2022-06-04 17:00:51.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
287,2022-05-26 18:44:54.000000 +00:00,3631,17,2022-06-02 00:10:54.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
288,2022-05-26 18:47:49.000000 +00:00,3546,82,2022-06-03 19:53:49.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
289,2022-05-26 19:01:09.000000 +00:00,2449,81,2022-05-28 14:09:09.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
290,2022-05-26 19:08:33.000000 +00:00,2776,429,2022-05-29 23:32:33.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
291,2022-05-26 19:20:47.000000 +00:00,485,577,2022-06-03 01:06:47.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
292,2022-05-26 19:22:12.000000 +00:00,4264,515,2022-06-04 23:58:12.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
293,2022-05-26 19:27:02.000000 +00:00,1828,158,2022-06-03 15:45:02.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
294,2022-05-26 19:29:57.000000 +00:00,2751,369,2022-05-28 16:20:57.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
295,2022-05-26 19:33:20.000000 +00:00,4030,65,2022-05-27 17:23:20.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
296,2022-05-26 19:35:19.000000 +00:00,3878,468,2022-06-04 01:31:19.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
297,2022-05-26 19:48:48.000000 +00:00,1594,48,2022-05-27 18:52:48.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
298,2022-05-26 19:52:26.000000 +00:00,1083,460,2022-05-29 21:08:26.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
299,2022-05-26 19:55:36.000000 +00:00,4376,448,2022-05-27 23:25:36.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
300,2022-05-26 19:57:00.000000 +00:00,249,47,2022-06-05 00:34:00.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
301,2022-05-26 20:06:14.000000 +00:00,3448,274,2022-06-01 00:54:14.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
302,2022-05-26 20:13:46.000000 +00:00,2921,387,2022-06-03 14:49:46.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
303,2022-05-26 20:16:52.000000 +00:00,1111,596,2022-05-27 22:41:52.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
304,2022-05-26 20:21:28.000000 +00:00,1701,534,2022-06-01 23:05:28.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
305,2022-05-26 20:22:07.000000 +00:00,2665,464,2022-06-02 21:33:07.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
306,2022-05-26 20:31:57.000000 +00:00,2781,547,2022-05-28 18:37:57.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
307,2022-05-26 20:48:13.000000 +00:00,1097,375,2022-06-04 21:24:13.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
308,2022-05-26 21:01:39.000000 +00:00,187,277,2022-06-04 19:24:39.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
309,2022-05-26 21:38:10.000000 +00:00,1946,251,2022-06-02 02:10:10.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
310,2022-05-26 21:41:07.000000 +00:00,593,409,2022-06-02 03:09:07.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
311,2022-05-26 21:51:37.000000 +00:00,2830,201,2022-05-31 23:02:37.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
312,2022-05-26 21:52:19.000000 +00:00,2008,143,2022-06-02 17:14:19.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
313,2022-05-26 21:56:19.000000 +00:00,4156,594,2022-05-29 00:29:19.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
314,2022-05-26 22:09:41.000000 +00:00,2851,203,2022-05-28 21:49:41.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
315,2022-05-26 22:12:55.000000 +00:00,2847,238,2022-05-29 22:33:55.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
316,2022-05-26 22:22:55.000000 +00:00,3828,249,2022-05-29 22:25:55.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
317,2022-05-26 22:23:56.000000 +00:00,26,391,2022-06-01 18:56:56.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
318,2022-05-26 22:37:39.000000 +00:00,2559,60,2022-06-03 03:31:39.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
319,2022-05-26 22:52:13.000000 +00:00,3024,77,2022-05-30 17:55:13.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
320,2022-05-26 23:09:24.000000 +00:00,1090,2,2022-05-28 03:30:24.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
322,2022-05-26 23:47:35.000000 +00:00,4556,496,2022-06-01 23:32:35.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
323,2022-05-26 23:49:27.000000 +00:00,2362,144,2022-05-30 02:12:27.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
324,2022-05-27 00:00:04.000000 +00:00,3364,292,2022-05-30 03:27:04.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
325,2022-05-27 00:09:55.000000 +00:00,2510,449,2022-05-31 06:01:55.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
326,2022-05-27 00:10:11.000000 +00:00,3979,432,2022-06-04 19:25:11.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
327,2022-05-27 00:18:57.000000 +00:00,2678,105,2022-06-04 03:06:57.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
328,2022-05-27 00:29:31.000000 +00:00,2524,451,2022-06-01 01:27:31.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
329,2022-05-27 00:57:14.000000 +00:00,2659,231,2022-05-31 03:19:14.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
330,2022-05-27 01:15:30.000000 +00:00,1536,248,2022-06-04 04:09:30.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
331,2022-05-27 01:22:26.000000 +00:00,1872,67,2022-06-04 23:25:26.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
332,2022-05-27 01:27:10.000000 +00:00,1529,299,2022-06-03 00:26:10.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
333,2022-05-27 01:52:21.000000 +00:00,4001,412,2022-05-31 23:55:21.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
334,2022-05-27 02:03:07.000000 +00:00,3973,194,2022-05-29 02:54:07.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
335,2022-05-27 02:07:10.000000 +00:00,1411,16,2022-06-04 23:15:10.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
336,2022-05-27 02:15:23.000000 +00:00,1811,275,2022-05-29 21:43:23.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
337,2022-05-27 02:22:30.000000 +00:00,751,19,2022-06-02 02:27:30.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
338,2022-05-27 02:42:52.000000 +00:00,2596,165,2022-06-01 04:23:52.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
339,2022-05-27 02:47:18.000000 +00:00,2410,516,2022-06-04 04:46:18.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
340,2022-05-27 02:55:25.000000 +00:00,946,209,2022-06-04 06:57:25.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
341,2022-05-27 03:01:42.000000 +00:00,4168,56,2022-06-05 07:51:42.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
342,2022-05-27 03:11:04.000000 +00:00,4019,539,2022-05-29 00:28:04.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
343,2022-05-27 03:13:41.000000 +00:00,3301,455,2022-05-28 07:34:41.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
344,2022-05-27 03:30:22.000000 +00:00,2327,236,2022-05-29 09:13:22.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
345,2022-05-27 03:32:25.000000 +00:00,1396,144,2022-05-31 08:50:25.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
346,2022-05-27 03:34:41.000000 +00:00,4319,14,2022-06-05 03:24:41.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
347,2022-05-27 03:40:33.000000 +00:00,1625,378,2022-05-28 08:56:33.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
348,2022-05-27 03:50:56.000000 +00:00,1825,473,2022-06-01 03:43:56.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
349,2022-05-27 03:53:11.000000 +00:00,2920,36,2022-05-28 05:33:11.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
350,2022-05-27 04:01:28.000000 +00:00,2756,9,2022-06-04 04:01:28.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
351,2022-05-27 04:39:03.000000 +00:00,3371,118,2022-06-01 10:10:03.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
352,2022-05-27 04:48:19.000000 +00:00,4369,157,2022-05-29 08:05:19.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
353,2022-05-27 05:03:39.000000 +00:00,3989,503,2022-06-03 03:39:39.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
354,2022-05-27 05:12:26.000000 +00:00,2058,452,2022-06-01 05:48:26.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
355,2022-05-27 05:15:33.000000 +00:00,141,446,2022-06-01 01:50:33.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
356,2022-05-27 05:32:30.000000 +00:00,2868,382,2022-05-30 05:24:30.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
357,2022-05-27 05:37:15.000000 +00:00,4417,198,2022-05-30 06:04:15.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
358,2022-05-27 05:43:59.000000 +00:00,1925,102,2022-05-29 10:28:59.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
359,2022-05-27 05:48:33.000000 +00:00,1156,152,2022-05-29 02:55:33.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
360,2022-05-27 05:51:14.000000 +00:00,3489,594,2022-06-03 00:58:14.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
361,2022-05-27 06:03:28.000000 +00:00,6,587,2022-05-31 07:01:28.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
362,2022-05-27 06:10:25.000000 +00:00,2324,147,2022-06-01 07:34:25.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
363,2022-05-27 06:14:00.000000 +00:00,4282,345,2022-05-28 11:22:00.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
364,2022-05-27 06:20:12.000000 +00:00,833,430,2022-05-31 09:44:12.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
365,2022-05-27 06:31:20.000000 +00:00,2887,167,2022-06-04 03:46:20.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
366,2022-05-27 06:33:54.000000 +00:00,360,134,2022-06-04 00:55:54.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
367,2022-05-27 06:37:02.000000 +00:00,3437,439,2022-05-30 04:43:02.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
368,2022-05-27 06:42:29.000000 +00:00,1247,361,2022-06-04 10:20:29.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
369,2022-05-27 06:46:49.000000 +00:00,944,508,2022-06-01 05:20:49.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
370,2022-05-27 06:49:43.000000 +00:00,3347,22,2022-06-05 05:39:43.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
371,2022-05-27 07:08:18.000000 +00:00,1235,295,2022-06-05 02:05:18.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
372,2022-05-27 07:13:58.000000 +00:00,4089,510,2022-06-04 02:50:58.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
373,2022-05-27 07:16:25.000000 +00:00,1649,464,2022-06-01 10:41:25.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
374,2022-05-27 07:26:30.000000 +00:00,4420,337,2022-06-05 06:13:30.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
375,2022-05-27 07:49:21.000000 +00:00,1815,306,2022-06-04 13:11:21.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
376,2022-05-27 07:58:15.000000 +00:00,3197,542,2022-06-02 03:48:15.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
377,2022-05-27 08:04:05.000000 +00:00,3012,170,2022-06-02 02:36:05.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
378,2022-05-27 08:23:22.000000 +00:00,2242,53,2022-05-29 14:20:22.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
379,2022-05-27 08:25:32.000000 +00:00,3462,584,2022-06-02 05:19:32.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
380,2022-05-27 08:34:39.000000 +00:00,1777,176,2022-06-04 10:45:39.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
381,2022-05-27 08:43:25.000000 +00:00,2748,371,2022-05-31 11:00:25.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
382,2022-05-27 09:12:00.000000 +00:00,4358,183,2022-05-31 14:03:00.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
383,2022-05-27 09:12:20.000000 +00:00,955,298,2022-06-03 09:37:20.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
384,2022-05-27 09:18:20.000000 +00:00,910,371,2022-06-02 08:21:20.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
385,2022-05-27 09:23:25.000000 +00:00,1565,213,2022-05-30 14:27:25.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
386,2022-05-27 09:26:31.000000 +00:00,1288,109,2022-05-30 07:32:31.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
387,2022-05-27 09:35:27.000000 +00:00,2684,506,2022-06-01 12:37:27.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
388,2022-05-27 09:37:27.000000 +00:00,434,28,2022-05-30 04:45:27.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
389,2022-05-27 09:45:41.000000 +00:00,691,500,2022-06-05 05:22:41.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
