inventory_id,film_id,store_id,last_update
518,114,2,2022-02-15 10:09:17.000000 +00:00
519,115,1,2022-02-15 10:09:17.000000 +00:00
520,115,1,2022-02-15 10:09:17.000000 +00:00
521,115,1,2022-02-15 10:09:17.000000 +00:00
522,115,2,2022-02-15 10:09:17.000000 +00:00
523,115,2,2022-02-15 10:09:17.000000 +00:00
524,115,2,2022-02-15 10:09:17.000000 +00:00
525,115,2,2022-02-15 10:09:17.000000 +00:00
526,116,1,2022-02-15 10:09:17.000000 +00:00
527,116,1,2022-02-15 10:09:17.000000 +00:00
528,116,2,2022-02-15 10:09:17.000000 +00:00
529,116,2,2022-02-15 10:09:17.000000 +00:00
530,116,2,2022-02-15 10:09:17.000000 +00:00
531,116,2,2022-02-15 10:09:17.000000 +00:00
532,117,1,2022-02-15 10:09:17.000000 +00:00
533,117,1,2022-02-15 10:09:17.000000 +00:00
534,117,1,2022-02-15 10:09:17.000000 +00:00
535,117,1,2022-02-15 10:09:17.000000 +00:00
536,117,2,2022-02-15 10:09:17.000000 +00:00
537,117,2,2022-02-15 10:09:17.000000 +00:00
538,118,1,2022-02-15 10:09:17.000000 +00:00
539,118,1,2022-02-15 10:09:17.000000 +00:00
540,118,1,2022-02-15 10:09:17.000000 +00:00
541,118,1,2022-02-15 10:09:17.000000 +00:00
542,118,2,2022-02-15 10:09:17.000000 +00:00
543,118,2,2022-02-15 10:09:17.000000 +00:00
544,119,1,2022-02-15 10:09:17.000000 +00:00
545,119,1,2022-02-15 10:09:17.000000 +00:00
546,119,1,2022-02-15 10:09:17.000000 +00:00
547,119,2,2022-02-15 10:09:17.000000 +00:00
548,119,2,2022-02-15 10:09:17.000000 +00:00
549,119,2,2022-02-15 10:09:17.000000 +00:00
550,119,2,2022-02-15 10:09:17.000000 +00:00
551,120,1,2022-02-15 10:09:17.000000 +00:00
552,120,1,2022-02-15 10:09:17.000000 +00:00
553,120,1,2022-02-15 10:09:17.000000 +00:00
554,121,1,2022-02-15 10:09:17.000000 +00:00
555,121,1,2022-02-15 10:09:17.000000 +00:00
556,121,1,2022-02-15 10:09:17.000000 +00:00
557,121,2,2022-02-15 10:09:17.000000 +00:00
558,121,2,2022-02-15 10:09:17.000000 +00:00
559,121,2,2022-02-15 10:09:17.000000 +00:00
560,122,1,2022-02-15 10:09:17.000000 +00:00
561,122,1,2022-02-15 10:09:17.000000 +00:00
562,122,1,2022-02-15 10:09:17.000000 +00:00
563,122,1,2022-02-15 10:09:17.000000 +00:00
564,122,2,2022-02-15 10:09:17.000000 +00:00
565,122,2,2022-02-15 10:09:17.000000 +00:00
566,122,2,2022-02-15 10:09:17.000000 +00:00
567,123,1,2022-02-15 10:09:17.000000 +00:00
568,123,1,2022-02-15 10:09:17.000000 +00:00
569,123,2,2022-02-15 10:09:17.000000 +00:00
570,123,2,2022-02-15 10:09:17.000000 +00:00
571,123,2,2022-02-15 10:09:17.000000 +00:00
572,124,2,2022-02-15 10:09:17.000000 +00:00
573,124,2,2022-02-15 10:09:17.000000 +00:00
574,124,2,2022-02-15 10:09:17.000000 +00:00
575,125,2,2022-02-15 10:09:17.000000 +00:00
576,125,2,2022-02-15 10:09:17.000000 +00:00
577,126,2,2022-02-15 10:09:17.000000 +00:00
578,126,2,2022-02-15 10:09:17.000000 +00:00
579,126,2,2022-02-15 10:09:17.000000 +00:00
580,127,1,2022-02-15 10:09:17.000000 +00:00
581,127,1,2022-02-15 10:09:17.000000 +00:00
582,127,1,2022-02-15 10:09:17.000000 +00:00
583,127,1,2022-02-15 10:09:17.000000 +00:00
584,127,2,2022-02-15 10:09:17.000000 +00:00
585,127,2,2022-02-15 10:09:17.000000 +00:00
586,127,2,2022-02-15 10:09:17.000000 +00:00
587,127,2,2022-02-15 10:09:17.000000 +00:00
588,129,1,2022-02-15 10:09:17.000000 +00:00
589,129,1,2022-02-15 10:09:17.000000 +00:00
590,129,1,2022-02-15 10:09:17.000000 +00:00
591,129,2,2022-02-15 10:09:17.000000 +00:00
592,129,2,2022-02-15 10:09:17.000000 +00:00
593,129,2,2022-02-15 10:09:17.000000 +00:00
594,130,1,2022-02-15 10:09:17.000000 +00:00
595,130,1,2022-02-15 10:09:17.000000 +00:00
596,130,2,2022-02-15 10:09:17.000000 +00:00
597,130,2,2022-02-15 10:09:17.000000 +00:00
598,130,2,2022-02-15 10:09:17.000000 +00:00
599,130,2,2022-02-15 10:09:17.000000 +00:00
600,131,1,2022-02-15 10:09:17.000000 +00:00
601,131,1,2022-02-15 10:09:17.000000 +00:00
602,131,1,2022-02-15 10:09:17.000000 +00:00
603,131,1,2022-02-15 10:09:17.000000 +00:00
604,131,2,2022-02-15 10:09:17.000000 +00:00
605,131,2,2022-02-15 10:09:17.000000 +00:00
606,132,1,2022-02-15 10:09:17.000000 +00:00
607,132,1,2022-02-15 10:09:17.000000 +00:00
608,132,1,2022-02-15 10:09:17.000000 +00:00
609,132,1,2022-02-15 10:09:17.000000 +00:00
610,132,2,2022-02-15 10:09:17.000000 +00:00
611,132,2,2022-02-15 10:09:17.000000 +00:00
612,133,1,2022-02-15 10:09:17.000000 +00:00
613,133,1,2022-02-15 10:09:17.000000 +00:00
614,133,2,2022-02-15 10:09:17.000000 +00:00
615,133,2,2022-02-15 10:09:17.000000 +00:00
616,134,2,2022-02-15 10:09:17.000000 +00:00
617,134,2,2022-02-15 10:09:17.000000 +00:00
618,134,2,2022-02-15 10:09:17.000000 +00:00
619,135,1,2022-02-15 10:09:17.000000 +00:00
620,135,1,2022-02-15 10:09:17.000000 +00:00
621,135,1,2022-02-15 10:09:17.000000 +00:00
622,135,2,2022-02-15 10:09:17.000000 +00:00
623,135,2,2022-02-15 10:09:17.000000 +00:00
624,135,2,2022-02-15 10:09:17.000000 +00:00
625,135,2,2022-02-15 10:09:17.000000 +00:00
626,136,1,2022-02-15 10:09:17.000000 +00:00
627,136,1,2022-02-15 10:09:17.000000 +00:00
628,136,1,2022-02-15 10:09:17.000000 +00:00
629,137,2,2022-02-15 10:09:17.000000 +00:00
630,137,2,2022-02-15 10:09:17.000000 +00:00
631,137,2,2022-02-15 10:09:17.000000 +00:00
632,137,2,2022-02-15 10:09:17.000000 +00:00
633,138,1,2022-02-15 10:09:17.000000 +00:00
634,138,1,2022-02-15 10:09:17.000000 +00:00
635,138,2,2022-02-15 10:09:17.000000 +00:00
636,138,2,2022-02-15 10:09:17.000000 +00:00
637,138,2,2022-02-15 10:09:17.000000 +00:00
638,139,1,2022-02-15 10:09:17.000000 +00:00
639,139,1,2022-02-15 10:09:17.000000 +00:00
640,139,1,2022-02-15 10:09:17.000000 +00:00
641,139,1,2022-02-15 10:09:17.000000 +00:00
642,139,2,2022-02-15 10:09:17.000000 +00:00
643,139,2,2022-02-15 10:09:17.000000 +00:00
644,140,1,2022-02-15 10:09:17.000000 +00:00
645,140,1,2022-02-15 10:09:17.000000 +00:00
646,140,2,2022-02-15 10:09:17.000000 +00:00
647,140,2,2022-02-15 10:09:17.000000 +00:00
648,140,2,2022-02-15 10:09:17.000000 +00:00
649,141,1,2022-02-15 10:09:17.000000 +00:00
650,141,1,2022-02-15 10:09:17.000000 +00:00
651,141,1,2022-02-15 10:09:17.000000 +00:00
652,141,2,2022-02-15 10:09:17.000000 +00:00
653,141,2,2022-02-15 10:09:17.000000 +00:00
654,142,1,2022-02-15 10:09:17.000000 +00:00
655,142,1,2022-02-15 10:09:17.000000 +00:00
656,142,1,2022-02-15 10:09:17.000000 +00:00
657,142,2,2022-02-15 10:09:17.000000 +00:00
658,142,2,2022-02-15 10:09:17.000000 +00:00
659,143,1,2022-02-15 10:09:17.000000 +00:00
660,143,1,2022-02-15 10:09:17.000000 +00:00
661,143,1,2022-02-15 10:09:17.000000 +00:00
662,143,1,2022-02-15 10:09:17.000000 +00:00
663,143,2,2022-02-15 10:09:17.000000 +00:00
664,143,2,2022-02-15 10:09:17.000000 +00:00
665,143,2,2022-02-15 10:09:17.000000 +00:00
666,145,2,2022-02-15 10:09:17.000000 +00:00
667,145,2,2022-02-15 10:09:17.000000 +00:00
668,145,2,2022-02-15 10:09:17.000000 +00:00
669,146,1,2022-02-15 10:09:17.000000 +00:00
670,146,1,2022-02-15 10:09:17.000000 +00:00
671,146,1,2022-02-15 10:09:17.000000 +00:00
672,147,1,2022-02-15 10:09:17.000000 +00:00
673,147,1,2022-02-15 10:09:17.000000 +00:00
674,147,1,2022-02-15 10:09:17.000000 +00:00
675,147,2,2022-02-15 10:09:17.000000 +00:00
676,147,2,2022-02-15 10:09:17.000000 +00:00
677,147,2,2022-02-15 10:09:17.000000 +00:00
678,149,1,2022-02-15 10:09:17.000000 +00:00
679,149,1,2022-02-15 10:09:17.000000 +00:00
680,149,1,2022-02-15 10:09:17.000000 +00:00
681,149,2,2022-02-15 10:09:17.000000 +00:00
682,149,2,2022-02-15 10:09:17.000000 +00:00
683,149,2,2022-02-15 10:09:17.000000 +00:00
684,150,1,2022-02-15 10:09:17.000000 +00:00
685,150,1,2022-02-15 10:09:17.000000 +00:00
686,150,2,2022-02-15 10:09:17.000000 +00:00
687,150,2,2022-02-15 10:09:17.000000 +00:00
688,150,2,2022-02-15 10:09:17.000000 +00:00
689,150,2,2022-02-15 10:09:17.000000 +00:00
690,151,1,2022-02-15 10:09:17.000000 +00:00
691,151,1,2022-02-15 10:09:17.000000 +00:00
692,151,2,2022-02-15 10:09:17.000000 +00:00
693,151,2,2022-02-15 10:09:17.000000 +00:00
694,152,1,2022-02-15 10:09:17.000000 +00:00
695,152,1,2022-02-15 10:09:17.000000 +00:00
696,152,1,2022-02-15 10:09:17.000000 +00:00
697,152,1,2022-02-15 10:09:17.000000 +00:00
698,153,1,2022-02-15 10:09:17.000000 +00:00
699,153,1,2022-02-15 10:09:17.000000 +00:00
700,153,1,2022-02-15 10:09:17.000000 +00:00
701,153,1,2022-02-15 10:09:17.000000 +00:00
702,154,1,2022-02-15 10:09:17.000000 +00:00
703,154,1,2022-02-15 10:09:17.000000 +00:00
704,154,1,2022-02-15 10:09:17.000000 +00:00
705,154,2,2022-02-15 10:09:17.000000 +00:00
706,154,2,2022-02-15 10:09:17.000000 +00:00
707,154,2,2022-02-15 10:09:17.000000 +00:00
708,154,2,2022-02-15 10:09:17.000000 +00:00
709,155,1,2022-02-15 10:09:17.000000 +00:00
710,155,1,2022-02-15 10:09:17.000000 +00:00
711,155,2,2022-02-15 10:09:17.000000 +00:00
712,155,2,2022-02-15 10:09:17.000000 +00:00
713,155,2,2022-02-15 10:09:17.000000 +00:00
714,156,2,2022-02-15 10:09:17.000000 +00:00
715,156,2,2022-02-15 10:09:17.000000 +00:00
716,157,2,2022-02-15 10:09:17.000000 +00:00
717,157,2,2022-02-15 10:09:17.000000 +00:00
718,157,2,2022-02-15 10:09:17.000000 +00:00
719,158,1,2022-02-15 10:09:17.000000 +00:00
720,158,1,2022-02-15 10:09:17.000000 +00:00
721,158,2,2022-02-15 10:09:17.000000 +00:00
722,158,2,2022-02-15 10:09:17.000000 +00:00
723,158,2,2022-02-15 10:09:17.000000 +00:00
724,159,1,2022-02-15 10:09:17.000000 +00:00
725,159,1,2022-02-15 10:09:17.000000 +00:00
726,159,1,2022-02-15 10:09:17.000000 +00:00
727,159,1,2022-02-15 10:09:17.000000 +00:00
728,159,2,2022-02-15 10:09:17.000000 +00:00
729,159,2,2022-02-15 10:09:17.000000 +00:00
730,159,2,2022-02-15 10:09:17.000000 +00:00
731,160,1,2022-02-15 10:09:17.000000 +00:00
732,160,1,2022-02-15 10:09:17.000000 +00:00
733,160,2,2022-02-15 10:09:17.000000 +00:00
734,160,2,2022-02-15 10:09:17.000000 +00:00
735,160,2,2022-02-15 10:09:17.000000 +00:00
736,161,1,2022-02-15 10:09:17.000000 +00:00
737,161,1,2022-02-15 10:09:17.000000 +00:00
738,162,1,2022-02-15 10:09:17.000000 +00:00
739,162,1,2022-02-15 10:09:17.000000 +00:00
740,162,1,2022-02-15 10:09:17.000000 +00:00
741,162,2,2022-02-15 10:09:17.000000 +00:00
742,162,2,2022-02-15 10:09:17.000000 +00:00
743,162,2,2022-02-15 10:09:17.000000 +00:00
744,162,2,2022-02-15 10:09:17.000000 +00:00
745,163,2,2022-02-15 10:09:17.000000 +00:00
746,163,2,2022-02-15 10:09:17.000000 +00:00
747,163,2,2022-02-15 10:09:17.000000 +00:00
748,164,1,2022-02-15 10:09:17.000000 +00:00
749,164,1,2022-02-15 10:09:17.000000 +00:00
750,164,2,2022-02-15 10:09:17.000000 +00:00
751,164,2,2022-02-15 10:09:17.000000 +00:00
752,164,2,2022-02-15 10:09:17.000000 +00:00
753,165,1,2022-02-15 10:09:17.000000 +00:00
754,165,1,2022-02-15 10:09:17.000000 +00:00
755,165,1,2022-02-15 10:09:17.000000 +00:00
756,165,2,2022-02-15 10:09:17.000000 +00:00
757,165,2,2022-02-15 10:09:17.000000 +00:00
758,166,1,2022-02-15 10:09:17.000000 +00:00
759,166,1,2022-02-15 10:09:17.000000 +00:00
760,166,1,2022-02-15 10:09:17.000000 +00:00
761,166,1,2022-02-15 10:09:17.000000 +00:00
762,166,2,2022-02-15 10:09:17.000000 +00:00
763,166,2,2022-02-15 10:09:17.000000 +00:00
764,167,1,2022-02-15 10:09:17.000000 +00:00
765,167,1,2022-02-15 10:09:17.000000 +00:00
766,167,1,2022-02-15 10:09:17.000000 +00:00
767,167,1,2022-02-15 10:09:17.000000 +00:00
768,167,2,2022-02-15 10:09:17.000000 +00:00
769,167,2,2022-02-15 10:09:17.000000 +00:00
770,167,2,2022-02-15 10:09:17.000000 +00:00
771,168,1,2022-02-15 10:09:17.000000 +00:00
772,168,1,2022-02-15 10:09:17.000000 +00:00
773,169,1,2022-02-15 10:09:17.000000 +00:00
774,169,1,2022-02-15 10:09:17.000000 +00:00
775,169,2,2022-02-15 10:09:17.000000 +00:00
776,169,2,2022-02-15 10:09:17.000000 +00:00
777,170,1,2022-02-15 10:09:17.000000 +00:00
778,170,1,2022-02-15 10:09:17.000000 +00:00
779,170,2,2022-02-15 10:09:17.000000 +00:00
780,170,2,2022-02-15 10:09:17.000000 +00:00
781,170,2,2022-02-15 10:09:17.000000 +00:00
782,170,2,2022-02-15 10:09:17.000000 +00:00
783,172,1,2022-02-15 10:09:17.000000 +00:00
784,172,1,2022-02-15 10:09:17.000000 +00:00
785,172,1,2022-02-15 10:09:17.000000 +00:00
786,172,1,2022-02-15 10:09:17.000000 +00:00
787,172,2,2022-02-15 10:09:17.000000 +00:00
788,172,2,2022-02-15 10:09:17.000000 +00:00
789,172,2,2022-02-15 10:09:17.000000 +00:00
790,173,1,2022-02-15 10:09:17.000000 +00:00
791,173,1,2022-02-15 10:09:17.000000 +00:00
792,173,1,2022-02-15 10:09:17.000000 +00:00
793,173,2,2022-02-15 10:09:17.000000 +00:00
794,173,2,2022-02-15 10:09:17.000000 +00:00
795,174,1,2022-02-15 10:09:17.000000 +00:00
796,174,1,2022-02-15 10:09:17.000000 +00:00
797,174,1,2022-02-15 10:09:17.000000 +00:00
798,174,1,2022-02-15 10:09:17.000000 +00:00
799,174,2,2022-02-15 10:09:17.000000 +00:00
800,174,2,2022-02-15 10:09:17.000000 +00:00
801,174,2,2022-02-15 10:09:17.000000 +00:00
802,174,2,2022-02-15 10:09:17.000000 +00:00
803,175,1,2022-02-15 10:09:17.000000 +00:00
804,175,1,2022-02-15 10:09:17.000000 +00:00
805,175,2,2022-02-15 10:09:17.000000 +00:00
806,175,2,2022-02-15 10:09:17.000000 +00:00
807,175,2,2022-02-15 10:09:17.000000 +00:00
808,176,1,2022-02-15 10:09:17.000000 +00:00
809,176,1,2022-02-15 10:09:17.000000 +00:00
810,176,2,2022-02-15 10:09:17.000000 +00:00
811,176,2,2022-02-15 10:09:17.000000 +00:00
812,176,2,2022-02-15 10:09:17.000000 +00:00
813,176,2,2022-02-15 10:09:17.000000 +00:00
814,177,2,2022-02-15 10:09:17.000000 +00:00
815,177,2,2022-02-15 10:09:17.000000 +00:00
816,177,2,2022-02-15 10:09:17.000000 +00:00
817,178,1,2022-02-15 10:09:17.000000 +00:00
818,178,1,2022-02-15 10:09:17.000000 +00:00
819,179,1,2022-02-15 10:09:17.000000 +00:00
820,179,1,2022-02-15 10:09:17.000000 +00:00
821,179,1,2022-02-15 10:09:17.000000 +00:00
822,179,1,2022-02-15 10:09:17.000000 +00:00
823,180,2,2022-02-15 10:09:17.000000 +00:00
824,180,2,2022-02-15 10:09:17.000000 +00:00
825,181,1,2022-02-15 10:09:17.000000 +00:00
826,181,1,2022-02-15 10:09:17.000000 +00:00
827,181,1,2022-02-15 10:09:17.000000 +00:00
828,181,2,2022-02-15 10:09:17.000000 +00:00
829,181,2,2022-02-15 10:09:17.000000 +00:00
830,181,2,2022-02-15 10:09:17.000000 +00:00
831,181,2,2022-02-15 10:09:17.000000 +00:00
832,182,1,2022-02-15 10:09:17.000000 +00:00
833,182,1,2022-02-15 10:09:17.000000 +00:00
834,183,1,2022-02-15 10:09:17.000000 +00:00
835,183,1,2022-02-15 10:09:17.000000 +00:00
836,183,1,2022-02-15 10:09:17.000000 +00:00
837,183,2,2022-02-15 10:09:17.000000 +00:00
838,183,2,2022-02-15 10:09:17.000000 +00:00
839,183,2,2022-02-15 10:09:17.000000 +00:00
840,184,1,2022-02-15 10:09:17.000000 +00:00
841,184,1,2022-02-15 10:09:17.000000 +00:00
842,184,2,2022-02-15 10:09:17.000000 +00:00
843,184,2,2022-02-15 10:09:17.000000 +00:00
844,184,2,2022-02-15 10:09:17.000000 +00:00
845,185,1,2022-02-15 10:09:17.000000 +00:00
846,185,1,2022-02-15 10:09:17.000000 +00:00
847,186,1,2022-02-15 10:09:17.000000 +00:00
848,186,1,2022-02-15 10:09:17.000000 +00:00
849,186,2,2022-02-15 10:09:17.000000 +00:00
850,186,2,2022-02-15 10:09:17.000000 +00:00
851,187,2,2022-02-15 10:09:17.000000 +00:00
852,187,2,2022-02-15 10:09:17.000000 +00:00
853,187,2,2022-02-15 10:09:17.000000 +00:00
854,188,1,2022-02-15 10:09:17.000000 +00:00
855,188,1,2022-02-15 10:09:17.000000 +00:00
856,188,1,2022-02-15 10:09:17.000000 +00:00
857,189,1,2022-02-15 10:09:17.000000 +00:00
858,189,1,2022-02-15 10:09:17.000000 +00:00
859,189,2,2022-02-15 10:09:17.000000 +00:00
860,189,2,2022-02-15 10:09:17.000000 +00:00
861,189,2,2022-02-15 10:09:17.000000 +00:00
862,189,2,2022-02-15 10:09:17.000000 +00:00
863,190,2,2022-02-15 10:09:17.000000 +00:00
864,190,2,2022-02-15 10:09:17.000000 +00:00
865,190,2,2022-02-15 10:09:17.000000 +00:00
866,190,2,2022-02-15 10:09:17.000000 +00:00
867,191,1,2022-02-15 10:09:17.000000 +00:00
868,191,1,2022-02-15 10:09:17.000000 +00:00
869,191,1,2022-02-15 10:09:17.000000 +00:00
870,191,2,2022-02-15 10:09:17.000000 +00:00
871,191,2,2022-02-15 10:09:17.000000 +00:00
872,191,2,2022-02-15 10:09:17.000000 +00:00
873,193,1,2022-02-15 10:09:17.000000 +00:00
874,193,1,2022-02-15 10:09:17.000000 +00:00
875,193,1,2022-02-15 10:09:17.000000 +00:00
876,193,1,2022-02-15 10:09:17.000000 +00:00
877,193,2,2022-02-15 10:09:17.000000 +00:00
878,193,2,2022-02-15 10:09:17.000000 +00:00
879,193,2,2022-02-15 10:09:17.000000 +00:00
880,193,2,2022-02-15 10:09:17.000000 +00:00
881,194,1,2022-02-15 10:09:17.000000 +00:00
882,194,1,2022-02-15 10:09:17.000000 +00:00
883,194,2,2022-02-15 10:09:17.000000 +00:00
884,194,2,2022-02-15 10:09:17.000000 +00:00
885,196,1,2022-02-15 10:09:17.000000 +00:00
886,196,1,2022-02-15 10:09:17.000000 +00:00
887,197,1,2022-02-15 10:09:17.000000 +00:00
888,197,1,2022-02-15 10:09:17.000000 +00:00
889,199,1,2022-02-15 10:09:17.000000 +00:00
890,199,1,2022-02-15 10:09:17.000000 +00:00
891,199,1,2022-02-15 10:09:17.000000 +00:00
892,199,1,2022-02-15 10:09:17.000000 +00:00
893,199,2,2022-02-15 10:09:17.000000 +00:00
894,199,2,2022-02-15 10:09:17.000000 +00:00
895,199,2,2022-02-15 10:09:17.000000 +00:00
896,199,2,2022-02-15 10:09:17.000000 +00:00
897,200,1,2022-02-15 10:09:17.000000 +00:00
898,200,1,2022-02-15 10:09:17.000000 +00:00
899,200,1,2022-02-15 10:09:17.000000 +00:00
900,200,1,2022-02-15 10:09:17.000000 +00:00
901,200,2,2022-02-15 10:09:17.000000 +00:00
902,200,2,2022-02-15 10:09:17.000000 +00:00
903,200,2,2022-02-15 10:09:17.000000 +00:00
904,200,2,2022-02-15 10:09:17.000000 +00:00
905,201,1,2022-02-15 10:09:17.000000 +00:00
906,201,1,2022-02-15 10:09:17.000000 +00:00
907,201,1,2022-02-15 10:09:17.000000 +00:00
908,201,1,2022-02-15 10:09:17.000000 +00:00
909,202,1,2022-02-15 10:09:17.000000 +00:00
910,202,1,2022-02-15 10:09:17.000000 +00:00
911,202,1,2022-02-15 10:09:17.000000 +00:00
912,203,2,2022-02-15 10:09:17.000000 +00:00
913,203,2,2022-02-15 10:09:17.000000 +00:00
914,203,2,2022-02-15 10:09:17.000000 +00:00
915,203,2,2022-02-15 10:09:17.000000 +00:00
916,204,1,2022-02-15 10:09:17.000000 +00:00
917,204,1,2022-02-15 10:09:17.000000 +00:00
918,204,1,2022-02-15 10:09:17.000000 +00:00
919,204,1,2022-02-15 10:09:17.000000 +00:00
920,204,2,2022-02-15 10:09:17.000000 +00:00
921,204,2,2022-02-15 10:09:17.000000 +00:00
922,205,1,2022-02-15 10:09:17.000000 +00:00
923,205,1,2022-02-15 10:09:17.000000 +00:00
924,205,1,2022-02-15 10:09:17.000000 +00:00
925,205,1,2022-02-15 10:09:17.000000 +00:00
926,206,1,2022-02-15 10:09:17.000000 +00:00
927,206,1,2022-02-15 10:09:17.000000 +00:00
928,206,1,2022-02-15 10:09:17.000000 +00:00
929,206,1,2022-02-15 10:09:17.000000 +00:00
930,206,2,2022-02-15 10:09:17.000000 +00:00
931,206,2,2022-02-15 10:09:17.000000 +00:00
932,206,2,2022-02-15 10:09:17.000000 +00:00
933,206,2,2022-02-15 10:09:17.000000 +00:00
934,207,1,2022-02-15 10:09:17.000000 +00:00
935,207,1,2022-02-15 10:09:17.000000 +00:00
936,207,1,2022-02-15 10:09:17.000000 +00:00
937,207,1,2022-02-15 10:09:17.000000 +00:00
938,208,1,2022-02-15 10:09:17.000000 +00:00
939,208,1,2022-02-15 10:09:17.000000 +00:00
940,208,1,2022-02-15 10:09:17.000000 +00:00
941,209,1,2022-02-15 10:09:17.000000 +00:00
942,209,1,2022-02-15 10:09:17.000000 +00:00
943,209,1,2022-02-15 10:09:17.000000 +00:00
944,209,1,2022-02-15 10:09:17.000000 +00:00
945,210,2,2022-02-15 10:09:17.000000 +00:00
946,210,2,2022-02-15 10:09:17.000000 +00:00
947,210,2,2022-02-15 10:09:17.000000 +00:00
948,211,1,2022-02-15 10:09:17.000000 +00:00
949,211,1,2022-02-15 10:09:17.000000 +00:00
950,212,1,2022-02-15 10:09:17.000000 +00:00
951,212,1,2022-02-15 10:09:17.000000 +00:00
952,212,1,2022-02-15 10:09:17.000000 +00:00
953,212,2,2022-02-15 10:09:17.000000 +00:00
954,212,2,2022-02-15 10:09:17.000000 +00:00
955,213,1,2022-02-15 10:09:17.000000 +00:00
956,213,1,2022-02-15 10:09:17.000000 +00:00
957,213,1,2022-02-15 10:09:17.000000 +00:00
958,213,1,2022-02-15 10:09:17.000000 +00:00
959,214,2,2022-02-15 10:09:17.000000 +00:00
960,214,2,2022-02-15 10:09:17.000000 +00:00
961,214,2,2022-02-15 10:09:17.000000 +00:00
962,214,2,2022-02-15 10:09:17.000000 +00:00
963,215,1,2022-02-15 10:09:17.000000 +00:00
964,215,1,2022-02-15 10:09:17.000000 +00:00
965,215,1,2022-02-15 10:09:17.000000 +00:00
966,215,2,2022-02-15 10:09:17.000000 +00:00
967,215,2,2022-02-15 10:09:17.000000 +00:00
968,215,2,2022-02-15 10:09:17.000000 +00:00
969,216,1,2022-02-15 10:09:17.000000 +00:00
970,216,1,2022-02-15 10:09:17.000000 +00:00
971,216,2,2022-02-15 10:09:17.000000 +00:00
972,216,2,2022-02-15 10:09:17.000000 +00:00
973,216,2,2022-02-15 10:09:17.000000 +00:00
974,218,1,2022-02-15 10:09:17.000000 +00:00
975,218,1,2022-02-15 10:09:17.000000 +00:00
976,218,1,2022-02-15 10:09:17.000000 +00:00
977,218,1,2022-02-15 10:09:17.000000 +00:00
978,218,2,2022-02-15 10:09:17.000000 +00:00
979,218,2,2022-02-15 10:09:17.000000 +00:00
980,218,2,2022-02-15 10:09:17.000000 +00:00
981,219,1,2022-02-15 10:09:17.000000 +00:00
982,219,1,2022-02-15 10:09:17.000000 +00:00
983,219,1,2022-02-15 10:09:17.000000 +00:00
984,219,1,2022-02-15 10:09:17.000000 +00:00
985,220,1,2022-02-15 10:09:17.000000 +00:00
986,220,1,2022-02-15 10:09:17.000000 +00:00
987,220,1,2022-02-15 10:09:17.000000 +00:00
988,220,1,2022-02-15 10:09:17.000000 +00:00
989,220,2,2022-02-15 10:09:17.000000 +00:00
990,220,2,2022-02-15 10:09:17.000000 +00:00
991,220,2,2022-02-15 10:09:17.000000 +00:00
992,220,2,2022-02-15 10:09:17.000000 +00:00
993,222,1,2022-02-15 10:09:17.000000 +00:00
994,222,1,2022-02-15 10:09:17.000000 +00:00
995,222,2,2022-02-15 10:09:17.000000 +00:00
996,222,2,2022-02-15 10:09:17.000000 +00:00
997,222,2,2022-02-15 10:09:17.000000 +00:00
998,222,2,2022-02-15 10:09:17.000000 +00:00
999,223,2,2022-02-15 10:09:17.000000 +00:00
1000,223,2,2022-02-15 10:09:17.000000 +00:00
1001,224,1,2022-02-15 10:09:17.000000 +00:00
1002,224,1,2022-02-15 10:09:17.000000 +00:00
1003,225,1,2022-02-15 10:09:17.000000 +00:00
1004,225,1,2022-02-15 10:09:17.000000 +00:00
1005,225,1,2022-02-15 10:09:17.000000 +00:00
1006,226,1,2022-02-15 10:09:17.000000 +00:00
1007,226,1,2022-02-15 10:09:17.000000 +00:00
1008,226,2,2022-02-15 10:09:17.000000 +00:00
1009,226,2,2022-02-15 10:09:17.000000 +00:00
1010,226,2,2022-02-15 10:09:17.000000 +00:00
1011,227,1,2022-02-15 10:09:17.000000 +00:00
1012,227,1,2022-02-15 10:09:17.000000 +00:00
1013,227,1,2022-02-15 10:09:17.000000 +00:00
1014,227,2,2022-02-15 10:09:17.000000 +00:00
1015,227,2,2022-02-15 10:09:17.000000 +00:00
1016,228,1,2022-02-15 10:09:17.000000 +00:00
1017,228,1,2022-02-15 10:09:17.000000 +00:00
1018,228,1,2022-02-15 10:09:17.000000 +00:00
1019,228,2,2022-02-15 10:09:17.000000 +00:00
1020,228,2,2022-02-15 10:09:17.000000 +00:00
1021,228,2,2022-02-15 10:09:17.000000 +00:00
1022,228,2,2022-02-15 10:09:17.000000 +00:00
1023,229,1,2022-02-15 10:09:17.000000 +00:00
1024,229,1,2022-02-15 10:09:17.000000 +00:00
1025,229,2,2022-02-15 10:09:17.000000 +00:00
1026,229,2,2022-02-15 10:09:17.000000 +00:00
1027,230,1,2022-02-15 10:09:17.000000 +00:00
1028,230,1,2022-02-15 10:09:17.000000 +00:00
1029,231,1,2022-02-15 10:09:17.000000 +00:00
1030,231,1,2022-02-15 10:09:17.000000 +00:00
1031,231,1,2022-02-15 10:09:17.000000 +00:00
1032,231,1,2022-02-15 10:09:17.000000 +00:00
1033,231,2,2022-02-15 10:09:17.000000 +00:00
