payment_id,customer_id,staff_id,rental_id,amount,payment_date
25260,277,1,6487,5.99,2022-01-23 14:05:24.118128 +00:00
25290,280,2,8695,6.99,2022-01-31 18:37:48.079292 +00:00
25309,282,1,7433,2.99,2022-01-23 15:52:33.638966 +00:00
25338,284,1,5161,6.99,2022-01-29 21:48:26.610611 +00:00
25360,286,2,3692,3.99,2022-01-24 19:34:35.989770 +00:00
25379,287,2,5761,0.99,2022-01-30 11:06:03.204173 +00:00
25407,289,1,9498,2.99,2022-01-29 01:30:44.751122 +00:00
25435,292,2,3557,0.99,2022-01-31 08:23:20.755902 +00:00
25442,292,2,7199,5.99,2022-01-29 16:52:46.791136 +00:00
25443,292,1,7216,2.99,2022-01-24 05:42:57.803308 +00:00
25479,295,2,5283,2.99,2022-01-27 14:09:31.511677 +00:00
25485,295,1,8840,9.99,2022-01-27 22:42:30.691411 +00:00
25497,296,2,6016,4.99,2022-01-29 06:25:39.245405 +00:00
25501,296,2,8171,0.99,2022-01-25 10:03:11.411556 +00:00
25516,297,1,10153,0.99,2022-01-31 16:43:37.241549 +00:00
25531,299,1,5642,2.99,2022-01-28 20:51:25.739994 +00:00
25532,299,2,6732,0.99,2022-01-28 23:24:01.214577 +00:00
25537,299,1,9520,2.99,2022-01-25 03:41:53.353692 +00:00
25596,304,2,7551,4.99,2022-01-31 17:40:33.864763 +00:00
25599,304,1,9992,6.99,2022-01-27 23:13:00.062875 +00:00
25628,307,1,4868,4.99,2022-01-29 22:30:14.964658 +00:00
25630,307,2,6125,6.99,2022-01-27 06:26:28.093236 +00:00
25658,309,2,9945,2.99,2022-01-24 08:40:07.186260 +00:00
25662,310,1,5621,5.99,2022-01-29 17:27:17.673294 +00:00
25674,311,2,9882,8.99,2022-01-24 06:47:25.015384 +00:00
25682,312,1,8137,4.99,2022-01-25 08:34:21.679506 +00:00
25702,314,1,6763,3.99,2022-01-29 15:30:02.351065 +00:00
25736,317,2,5942,7.99,2022-01-27 19:05:34.848418 +00:00
25799,323,1,6840,3.99,2022-01-30 09:34:58.788465 +00:00
25804,323,2,7937,4.99,2022-01-30 09:17:58.313443 +00:00
25816,324,2,6299,4.99,2022-01-29 04:30:21.029342 +00:00
25916,333,2,6958,0.99,2022-01-27 12:38:22.598005 +00:00
25921,333,2,9338,10.99,2022-01-30 22:45:15.091036 +00:00
25928,334,2,5818,5.99,2022-01-26 17:42:45.346694 +00:00
25931,334,2,6749,4.99,2022-01-25 11:29:01.814551 +00:00
25940,335,1,4387,8.99,2022-01-30 08:04:27.430391 +00:00
25947,335,1,8855,2.99,2022-01-25 08:17:31.873560 +00:00
25962,336,1,10055,0.99,2022-01-30 20:15:08.326738 +00:00
25982,338,2,7584,3.99,2022-01-25 05:20:46.858165 +00:00
26020,342,2,7280,2.99,2022-01-28 05:24:56.662097 +00:00
26040,344,2,9788,4.99,2022-01-24 22:22:58.192644 +00:00
26044,345,2,5508,3.99,2022-01-25 19:04:12.604176 +00:00
26052,346,2,4420,4.99,2022-01-29 07:59:41.892268 +00:00
26056,346,2,6136,4.99,2022-01-24 15:18:55.801554 +00:00
26079,347,2,8771,2.99,2022-01-28 01:57:55.420139 +00:00
26098,348,2,8682,4.99,2022-01-26 03:48:20.812648 +00:00
26111,349,1,9731,0.99,2022-01-26 15:55:57.447561 +00:00
26118,350,2,6408,3.99,2022-01-30 22:41:13.139050 +00:00
26125,351,1,5912,3.99,2022-01-25 20:03:31.321244 +00:00
26210,359,2,4830,7.99,2022-01-25 12:14:38.375093 +00:00
26224,360,1,6442,0.99,2022-01-28 09:57:12.004845 +00:00
26232,360,1,9283,4.99,2022-01-31 21:48:20.476302 +00:00
26248,362,2,5563,1.99,2022-01-28 15:46:56.060869 +00:00
26250,362,1,6204,4.99,2022-01-30 12:21:56.409712 +00:00
26256,362,2,8325,2.99,2022-01-25 01:56:55.477520 +00:00
26304,366,2,6971,4.99,2022-01-25 05:01:43.643594 +00:00
26320,367,2,6835,5.99,2022-01-30 13:27:17.170544 +00:00
26350,370,2,6714,0.99,2022-01-30 15:43:44.706293 +00:00
26372,372,1,5501,6.99,2022-01-27 20:11:07.486863 +00:00
26430,376,1,9828,2.99,2022-01-26 00:53:44.821575 +00:00
26431,376,1,9872,0.99,2022-01-23 16:01:21.848837 +00:00
26443,377,1,10183,8.99,2022-01-24 21:46:58.410717 +00:00
26556,389,2,5626,3.99,2022-01-29 02:29:54.729865 +00:00
26567,390,2,4191,3.99,2022-01-28 13:58:01.844216 +00:00
26570,390,1,6215,4.99,2022-01-25 11:54:08.748083 +00:00
26595,392,1,7981,1.99,2022-01-27 23:17:58.027775 +00:00
26607,393,2,7486,0.99,2022-01-23 20:00:30.232556 +00:00
26694,402,1,4399,2.99,2022-01-28 09:13:16.957269 +00:00
26702,402,2,9779,0.99,2022-01-28 19:21:47.633639 +00:00
26704,403,2,3737,3.99,2022-01-30 04:07:56.236776 +00:00
26707,403,2,6322,2.99,2022-01-27 22:28:50.379873 +00:00
26716,404,1,4495,2.99,2022-01-31 11:53:08.775986 +00:00
26731,405,2,5040,7.99,2022-01-27 02:04:20.851515 +00:00
26798,410,1,5150,3.99,2022-01-25 04:36:56.350013 +00:00
26810,411,1,3928,2.99,2022-01-30 07:22:22.908627 +00:00
26812,411,1,4246,2.99,2022-01-31 06:03:41.611383 +00:00
26815,411,1,7102,1.99,2022-01-23 20:10:42.493436 +00:00
26823,412,2,4074,0.99,2022-01-24 00:41:39.663527 +00:00
26835,414,1,3957,10.99,2022-01-26 02:08:01.831015 +00:00
26862,416,2,8349,5.99,2022-01-31 18:43:55.346110 +00:00
26936,423,1,7849,9.99,2022-01-27 06:28:52.305866 +00:00
26946,424,1,6589,2.99,2022-01-26 04:37:04.440889 +00:00
26947,424,1,7594,2.99,2022-01-24 05:20:16.145622 +00:00
26958,425,2,4362,5.99,2022-01-29 22:11:00.443853 +00:00
26981,426,1,9185,5.99,2022-01-25 16:03:49.580539 +00:00
26983,426,2,10172,10.99,2022-01-23 13:42:35.952907 +00:00
26990,427,2,8182,3.99,2022-01-23 13:03:52.212496 +00:00
26996,428,1,4151,0.99,2022-01-30 02:37:12.902907 +00:00
26999,428,1,7823,6.99,2022-01-24 00:08:16.496342 +00:00
27047,433,2,7907,4.99,2022-01-29 22:56:27.233052 +00:00
27048,433,1,8414,5.99,2022-01-28 23:14:40.555887 +00:00
27123,440,2,5594,0.99,2022-01-31 10:47:07.907932 +00:00
27133,441,2,3695,2.99,2022-01-30 22:17:42.097234 +00:00
27138,441,2,6636,2.99,2022-01-30 16:59:33.470404 +00:00
27165,443,2,3510,5.99,2022-01-25 15:49:59.278620 +00:00
27212,447,1,5331,4.99,2022-01-28 23:05:28.141592 +00:00
27213,447,1,5734,0.99,2022-01-28 17:21:33.269492 +00:00
27219,447,2,9076,5.99,2022-01-27 22:48:16.534811 +00:00
27269,453,2,4805,2.99,2022-01-31 01:56:00.768750 +00:00
27271,453,1,6752,4.99,2022-01-29 17:26:10.999102 +00:00
27280,454,2,6260,4.99,2022-01-26 00:31:02.339360 +00:00
27283,454,1,8806,0.99,2022-01-30 10:10:49.552168 +00:00
27284,454,2,9041,0.99,2022-01-31 05:50:11.445827 +00:00
27330,459,1,8289,9.99,2022-01-31 02:24:41.509815 +00:00
27386,464,2,6601,3.99,2022-01-27 21:47:58.661909 +00:00
27394,466,2,7080,2.99,2022-01-30 05:43:07.278335 +00:00
27425,469,2,3522,4.99,2022-01-25 17:24:22.361519 +00:00
27452,470,1,6927,10.99,2022-01-28 20:59:30.986557 +00:00
27475,472,1,6584,2.99,2022-01-30 22:38:22.201820 +00:00
27529,477,2,7302,2.99,2022-01-24 06:27:29.400687 +00:00
27552,479,2,7893,2.99,2022-01-29 16:32:08.622870 +00:00
27662,488,1,7373,5.99,2022-01-30 18:36:27.917620 +00:00
27668,488,1,9537,0.99,2022-01-24 01:22:50.894972 +00:00
27681,490,2,6230,2.99,2022-01-31 02:59:03.556039 +00:00
27695,491,2,7688,7.99,2022-01-28 19:20:07.650179 +00:00
27721,494,1,5180,2.99,2022-01-27 16:35:47.616874 +00:00
27745,496,1,4261,4.99,2022-01-25 15:32:17.026956 +00:00
27850,505,2,5976,9.99,2022-01-24 18:33:29.379055 +00:00
27908,510,1,7457,2.99,2022-01-31 23:24:45.836239 +00:00
27934,513,2,3872,0.99,2022-01-24 19:04:19.819173 +00:00
27937,513,2,4220,4.99,2022-01-26 13:18:23.564235 +00:00
27965,516,2,8534,5.99,2022-01-25 11:35:11.983461 +00:00
27970,517,1,4369,4.99,2022-01-26 03:38:05.130141 +00:00
27974,517,1,5206,7.99,2022-01-27 07:32:41.897197 +00:00
28011,520,1,5853,3.99,2022-01-26 23:52:24.230587 +00:00
28050,523,1,5287,6.99,2022-01-30 00:52:34.674126 +00:00
28058,524,1,4366,5.99,2022-01-29 01:22:30.472374 +00:00
28061,524,1,6240,6.99,2022-01-25 13:08:48.999140 +00:00
28066,525,1,3993,6.99,2022-01-29 06:24:36.980876 +00:00
28097,527,1,4888,0.99,2022-01-30 03:13:40.307321 +00:00
28194,535,1,6504,2.99,2022-01-24 03:16:59.247680 +00:00
28199,536,1,3483,4.99,2022-01-23 18:23:05.221128 +00:00
28221,537,2,8256,4.99,2022-01-28 21:33:46.177664 +00:00
28233,538,1,9307,0.99,2022-01-27 09:21:25.747130 +00:00
28268,542,2,6325,5.99,2022-01-28 17:58:39.272738 +00:00
28271,542,1,8533,4.99,2022-01-31 05:48:28.683377 +00:00
28273,543,1,4887,2.99,2022-01-27 20:44:29.621241 +00:00
28325,549,1,4447,0.99,2022-01-26 03:03:27.347228 +00:00
28326,549,1,7252,7.99,2022-01-24 06:59:57.177210 +00:00
28328,549,1,8316,4.99,2022-01-30 14:00:01.813556 +00:00
28351,552,1,4477,6.99,2022-01-29 11:13:26.419430 +00:00
28360,553,1,3495,6.99,2022-01-24 04:34:00.859577 +00:00
28373,553,1,7890,4.99,2022-01-29 05:31:42.771472 +00:00
28374,553,2,9272,4.99,2022-01-24 15:51:35.041671 +00:00
28405,558,1,3990,3.99,2022-01-27 11:17:07.564415 +00:00
28421,559,2,5396,1.99,2022-01-27 14:49:19.632235 +00:00
28430,560,1,3941,4.99,2022-01-25 09:09:41.372617 +00:00
28446,561,1,6621,0.99,2022-01-24 22:23:46.116566 +00:00
28455,562,1,6607,8.99,2022-01-25 12:19:52.018782 +00:00
28558,571,2,6676,8.99,2022-01-28 00:20:05.397552 +00:00
28578,573,2,4023,4.99,2022-01-29 18:17:22.568869 +00:00
28586,573,1,8400,4.99,2022-01-27 17:35:21.567336 +00:00
28602,574,1,7964,2.99,2022-01-26 05:02:23.504010 +00:00
28640,577,1,8060,6.99,2022-01-30 21:31:27.169285 +00:00
28665,579,2,9553,5.99,2022-01-28 20:02:20.534904 +00:00
28702,582,1,7575,2.99,2022-01-25 08:16:27.711445 +00:00
28751,587,2,3969,0.99,2022-01-27 04:16:35.472463 +00:00
28754,587,2,6665,6.99,2022-01-28 07:26:12.717351 +00:00
28760,588,1,3628,4.99,2022-01-25 23:07:07.821745 +00:00
28786,590,2,4722,4.99,2022-01-29 02:14:17.287248 +00:00
28792,590,1,7010,4.99,2022-01-24 10:57:22.018437 +00:00
28846,594,1,6473,6.99,2022-01-28 19:36:45.787613 +00:00
28851,594,1,9545,7.99,2022-01-27 03:36:19.120588 +00:00
28861,595,1,6704,6.99,2022-01-26 12:59:21.798931 +00:00
28864,595,1,7396,4.99,2022-01-28 12:32:33.416069 +00:00
28878,596,1,10094,3.99,2022-01-25 06:39:49.876371 +00:00
28930,204,1,4043,0.99,2022-01-26 15:17:07.714208 +00:00
28933,204,1,5619,2.99,2022-01-26 16:20:10.867847 +00:00
28936,204,2,6631,0.99,2022-01-27 10:29:04.418494 +00:00
28941,204,1,9394,5.99,2022-01-29 02:16:52.194898 +00:00
28947,205,1,4729,4.99,2022-01-24 07:07:39.845484 +00:00
28949,205,2,7976,7.99,2022-01-24 03:23:22.815010 +00:00
28982,208,2,4985,4.99,2022-01-29 06:02:32.205185 +00:00
28999,1,1,7841,4.99,2022-01-29 13:03:02.267403 +00:00
29000,1,2,8033,4.99,2022-01-28 20:10:06.039818 +00:00
29012,2,2,8705,5.99,2022-01-23 14:26:35.170413 +00:00
29018,2,1,10136,2.99,2022-01-27 21:30:44.556404 +00:00
29031,3,2,9816,4.99,2022-01-30 21:08:32.020998 +00:00
29036,4,1,9371,5.99,2022-01-29 09:05:28.038014 +00:00
29046,5,2,7293,0.99,2022-01-25 10:56:59.991370 +00:00
29070,7,2,6761,3.99,2022-01-24 09:02:19.440986 +00:00
29090,9,1,6165,5.99,2022-01-30 06:59:04.197277 +00:00
29140,13,1,9736,7.99,2022-01-31 07:23:12.393893 +00:00
29144,14,1,5104,0.99,2022-01-24 02:46:33.017033 +00:00
29147,14,1,5565,7.99,2022-01-31 14:34:02.850311 +00:00
29150,14,1,8548,3.99,2022-01-29 04:16:44.112776 +00:00
29212,21,1,7994,0.99,2022-01-30 04:36:00.212832 +00:00
29222,22,2,9410,0.99,2022-01-31 06:47:55.826180 +00:00
29244,24,1,9723,0.99,2022-01-25 15:05:26.919340 +00:00
29251,25,2,6905,2.99,2022-01-28 06:44:31.479166 +00:00
29260,26,1,4382,4.99,2022-01-27 09:48:21.210917 +00:00
29320,30,2,8038,4.99,2022-01-29 20:59:59.107009 +00:00
29340,32,2,4771,2.99,2022-01-27 21:51:10.707437 +00:00
29392,36,1,7647,0.99,2022-01-25 20:43:10.482476 +00:00
29396,36,1,8952,4.99,2022-01-30 08:59:24.427562 +00:00
29415,38,2,7163,5.99,2022-01-30 08:08:45.750412 +00:00
29418,38,2,8924,3.99,2022-01-27 20:17:39.510897 +00:00
29432,39,2,8723,7.99,2022-01-24 14:19:35.830792 +00:00
29477,42,2,8852,3.99,2022-01-24 12:09:37.187795 +00:00
29490,43,2,8376,4.99,2022-01-23 15:16:12.762605 +00:00
29512,46,1,3916,4.99,2022-01-29 00:12:20.546341 +00:00
29540,49,1,6214,4.99,2022-01-29 22:11:32.346330 +00:00
29564,50,2,10046,2.99,2022-01-30 13:26:30.705567 +00:00
29574,51,1,7636,5.99,2022-01-25 14:15:18.197513 +00:00
29583,52,1,6394,7.99,2022-01-24 13:02:10.037545 +00:00
29599,54,2,5055,1.99,2022-01-30 05:19:54.625322 +00:00
29617,56,1,5142,4.99,2022-01-26 11:36:14.099979 +00:00
29633,57,1,9211,1.99,2022-01-28 00:21:13.224313 +00:00
29651,59,1,5207,3.99,2022-01-24 08:33:57.282899 +00:00
29656,59,2,9573,6.99,2022-01-28 07:46:43.507237 +00:00
29662,60,1,7494,0.99,2022-01-25 00:50:12.448119 +00:00
29682,63,2,6847,8.99,2022-01-25 03:11:37.936890 +00:00
29684,63,2,9007,0.99,2022-01-25 15:02:30.153969 +00:00
29704,64,1,7476,1.99,2022-01-26 19:38:48.013297 +00:00
29738,67,2,8563,1.99,2022-01-31 11:50:00.895079 +00:00
29745,68,1,6512,4.99,2022-01-26 04:43:30.606687 +00:00
29768,71,2,4614,4.99,2022-01-25 09:22:56.838470 +00:00
29783,71,1,8783,3.99,2022-01-25 13:11:19.939041 +00:00
29785,71,1,8956,0.99,2022-01-30 18:16:15.627063 +00:00
29793,72,1,9027,2.99,2022-01-30 07:53:23.604139 +00:00
29860,78,1,6344,4.99,2022-01-28 00:58:21.124621 +00:00
29883,80,1,4688,5.99,2022-01-29 15:05:52.842763 +00:00
29930,85,2,4451,0.99,2022-01-26 21:25:04.660241 +00:00
29942,86,2,5295,0.99,2022-01-27 23:25:30.441031 +00:00
29944,86,2,6872,7.99,2022-01-26 09:51:34.290531 +00:00
29950,87,1,5084,7.99,2022-01-27 07:01:44.267356 +00:00
29952,87,2,5700,4.99,2022-01-29 16:27:27.477479 +00:00
29982,89,2,7995,4.99,2022-01-27 07:40:07.018380 +00:00
29988,89,2,9767,0.99,2022-01-26 03:56:41.914422 +00:00
29998,90,1,8024,2.99,2022-01-30 12:46:02.638175 +00:00
30001,90,2,9337,2.99,2022-01-26 20:36:28.026499 +00:00
30019,91,2,9228,2.99,2022-01-26 07:08:16.117808 +00:00
30024,92,1,4360,2.99,2022-01-23 20:28:02.191688 +00:00
30031,92,2,6277,6.99,2022-01-25 07:20:29.961862 +00:00
30036,92,1,9240,4.99,2022-01-23 17:55:40.589140 +00:00
30050,95,1,3633,1.99,2022-01-27 13:49:07.449243 +00:00
30083,98,2,3682,7.99,2022-01-31 04:23:42.581618 +00:00
30116,100,1,7921,1.99,2022-01-28 20:44:56.064539 +00:00
30117,100,2,8203,0.99,2022-01-25 09:08:28.548727 +00:00
30131,101,2,9965,6.99,2022-01-30 20:28:10.031520 +00:00
30142,102,1,5716,2.99,2022-01-29 21:50:46.473646 +00:00
30191,106,1,4665,3.99,2022-01-29 12:17:09.120158 +00:00
30193,106,2,6992,0.99,2022-01-24 05:51:00.946000 +00:00
30209,107,1,7600,7.99,2022-01-24 07:14:50.413138 +00:00
30215,108,2,4082,2.99,2022-01-23 14:44:27.976362 +00:00
30254,112,2,7691,4.99,2022-01-26 16:28:46.092460 +00:00
30297,115,1,6798,6.99,2022-01-28 02:18:20.570168 +00:00
30300,115,1,7983,4.99,2022-01-31 02:35:42.767788 +00:00
30306,116,1,4027,0.99,2022-01-28 21:48:42.008602 +00:00
30359,121,2,8788,1.99,2022-01-25 06:03:00.549549 +00:00
30371,122,1,7267,2.99,2022-01-24 23:31:25.435501 +00:00
30382,123,1,7852,2.99,2022-01-26 23:38:48.216483 +00:00
30416,126,2,5137,0.99,2022-01-30 15:22:39.446749 +00:00
30457,129,1,8339,4.99,2022-01-25 03:23:42.507078 +00:00
30478,131,2,8071,0.99,2022-01-26 14:26:42.403478 +00:00
30498,133,2,4566,2.99,2022-01-27 16:52:01.430600 +00:00
30514,134,2,7965,4.99,2022-01-29 14:02:57.715494 +00:00
30540,137,2,4474,3.99,2022-01-29 12:51:12.386854 +00:00
30548,137,2,8954,2.99,2022-01-29 18:53:45.697523 +00:00
30656,146,2,6184,6.99,2022-01-31 00:56:42.828438 +00:00
30670,147,1,7723,0.99,2022-01-27 07:54:37.562899 +00:00
30675,148,1,4746,2.99,2022-01-31 01:51:47.552311 +00:00
30703,149,2,7559,4.99,2022-01-26 19:16:50.955575 +00:00
30713,151,2,6854,0.99,2022-01-24 07:15:46.510481 +00:00
30729,153,2,4670,5.99,2022-01-24 05:34:13.820646 +00:00
30745,154,1,7055,4.99,2022-01-31 00:53:25.777875 +00:00
30779,157,2,8347,0.99,2022-01-28 04:36:49.204818 +00:00
30814,160,2,7500,0.99,2022-01-27 11:22:37.131380 +00:00
30883,167,2,4493,0.99,2022-01-31 13:16:10.685652 +00:00
30891,167,1,8092,2.99,2022-01-26 16:56:48.084819 +00:00
30926,170,2,4113,4.99,2022-01-26 05:27:48.823361 +00:00
30959,173,2,3717,0.99,2022-01-31 03:28:54.142026 +00:00
30975,174,1,6909,4.99,2022-01-24 06:02:01.986259 +00:00
30978,174,1,9301,4.99,2022-01-26 17:48:49.819264 +00:00
30986,175,1,8244,2.99,2022-01-28 03:23:43.082852 +00:00
30989,175,1,8817,4.99,2022-01-25 17:09:00.482080 +00:00
31023,178,2,8696,4.99,2022-01-29 06:25:24.509162 +00:00
31038,179,1,8731,8.99,2022-01-29 07:29:47.015760 +00:00
31050,180,1,9373,0.99,2022-01-23 20:42:06.804108 +00:00
31054,181,2,6477,4.99,2022-01-25 15:54:34.008907 +00:00
31084,183,2,9672,5.99,2022-01-28 08:06:57.032465 +00:00
31096,185,1,4186,9.99,2022-01-26 15:34:34.583175 +00:00
31112,186,2,8872,0.99,2022-01-30 00:06:28.979451 +00:00
31113,186,2,9303,2.99,2022-01-23 16:24:47.867625 +00:00
31118,187,2,5366,0.99,2022-01-31 22:34:05.023035 +00:00
31163,192,1,5400,2.99,2022-01-23 19:51:36.691653 +00:00
31229,198,1,10112,4.99,2022-01-28 12:20:57.002052 +00:00
31285,210,1,4989,3.99,2022-01-27 03:02:23.024961 +00:00
31302,211,2,6438,0.99,2022-01-24 02:15:17.996237 +00:00
31318,213,2,4236,4.99,2022-01-25 14:15:21.520576 +00:00
31327,213,2,9340,2.99,2022-01-31 04:45:54.522033 +00:00
31350,217,2,5576,2.99,2022-01-26 00:39:08.244197 +00:00
31356,217,2,9317,2.99,2022-01-31 05:29:29.609793 +00:00
31364,218,2,9018,6.99,2022-01-28 23:40:35.669584 +00:00
31378,219,1,8430,0.99,2022-01-27 03:57:08.124071 +00:00
31383,220,2,5613,2.99,2022-01-30 17:00:37.428803 +00:00
31407,222,1,5266,3.99,2022-01-27 22:54:16.915021 +00:00
31412,222,2,7786,0.99,2022-01-24 08:15:24.445317 +00:00
31430,224,2,8439,2.99,2022-01-29 06:22:44.760295 +00:00
31466,227,1,8234,0.99,2022-01-24 07:15:44.716986 +00:00
31478,228,1,5151,2.99,2022-01-27 13:58:38.564583 +00:00
31524,231,2,9711,2.99,2022-01-29 06:04:43.565359 +00:00
31533,232,2,8401,4.99,2022-01-29 16:52:07.140924 +00:00
31577,236,2,6049,0.99,2022-01-23 23:15:27.252054 +00:00
31613,238,2,9841,7.99,2022-01-26 23:28:13.936936 +00:00
31624,239,2,9676,0.99,2022-01-29 03:23:16.176299 +00:00
31625,239,1,9863,5.99,2022-01-23 22:33:44.464232 +00:00
31627,240,2,5262,4.99,2022-01-27 08:57:21.238751 +00:00
31687,244,2,10047,4.99,2022-01-30 03:52:08.298955 +00:00
31737,250,1,5998,2.99,2022-01-27 01:29:31.414870 +00:00
31801,257,2,6711,5.99,2022-01-28 18:58:53.871022 +00:00
31806,257,2,7518,5.99,2022-01-30 22:30:04.142270 +00:00
31815,258,1,4677,5.99,2022-01-27 14:05:46.283849 +00:00
31819,258,1,5935,9.99,2022-01-28 19:33:02.781871 +00:00
31848,261,1,5449,5.99,2022-01-23 21:26:25.924728 +00:00
31886,264,2,9380,2.99,2022-01-28 20:44:43.165864 +00:00
31944,359,2,15655,4.99,2022-01-31 04:14:09.263637 +00:00
31970,457,2,14516,0.00,2022-01-29 13:06:00.876354 +00:00
32031,56,2,15714,4.99,2022-01-25 14:31:16.897287 +00:00
32054,115,2,13056,2.99,2022-01-29 08:02:52.398185 +00:00
32063,163,1,15282,0.00,2022-01-26 05:30:29.975983 +00:00
32070,186,1,14216,2.99,2022-01-28 16:22:37.392344 +00:00
32081,213,2,14374,2.99,2022-01-31 21:30:58.831416 +00:00
32088,228,2,12672,3.98,2022-01-28 09:40:40.098977 +00:00
16056,270,1,193,1.99,2022-02-03 01:49:30.663659 +00:00
16075,278,1,1092,4.99,2022-02-14 16:08:09.981165 +00:00
16077,279,2,1019,0.99,2022-02-09 21:43:26.740315 +00:00
16078,280,1,1014,4.99,2022-02-06 00:01:36.023609 +00:00
16103,294,1,595,1.99,2022-02-02 05:00:37.577890 +00:00
16107,296,1,869,4.99,2022-02-07 13:43:52.208634 +00:00
16122,303,1,265,0.99,2022-02-20 17:52:56.731619 +00:00
16129,306,2,375,3.99,2022-02-11 02:36:17.845334 +00:00
16130,306,2,672,6.99,2022-02-09 21:22:58.885179 +00:00
16131,307,2,413,4.99,2022-02-27 21:03:23.082646 +00:00
16133,307,1,614,1.99,2022-02-23 14:07:39.213376 +00:00
16154,315,1,537,8.99,2022-02-21 06:42:18.733228 +00:00
16164,321,2,200,4.99,2022-02-14 17:26:09.023532 +00:00
16167,322,2,166,0.99,2022-02-20 06:34:26.225910 +00:00
16173,325,1,131,5.99,2022-02-08 10:29:05.367166 +00:00
16180,330,2,967,7.99,2022-02-09 14:41:36.737746 +00:00
16184,332,1,1000,6.99,2022-02-01 01:45:54.586456 +00:00
16189,337,1,572,4.99,2022-02-23 05:11:54.387724 +00:00
16196,344,2,813,5.99,2022-02-02 02:20:47.900950 +00:00
16197,345,1,206,0.99,2022-02-14 05:25:00.270052 +00:00
16213,356,2,1088,4.99,2022-02-15 14:01:58.817322 +00:00
16225,362,2,1035,4.99,2022-02-02 11:08:26.413593 +00:00
16244,371,1,384,5.99,2022-02-28 05:52:58.002006 +00:00
16246,371,1,829,2.99,2022-02-27 01:51:01.159920 +00:00
16251,374,2,910,2.99,2022-02-11 20:39:27.589401 +00:00
16257,376,1,554,0.99,2022-02-04 22:48:23.861476 +00:00
16258,378,1,347,0.99,2022-02-19 06:24:02.783650 +00:00
16261,380,1,847,3.99,2022-02-21 22:19:33.491752 +00:00
16267,383,2,63,0.99,2022-02-18 12:35:34.656209 +00:00
16273,385,1,917,2.99,2022-02-28 05:37:51.844587 +00:00
16275,386,1,583,7.99,2022-02-14 20:32:24.785096 +00:00
16277,387,1,697,7.99,2022-02-10 23:33:12.863001 +00:00
16280,388,2,21,4.99,2022-02-17 00:25:20.231090 +00:00
16287,391,1,317,5.99,2022-02-01 04:52:01.826482 +00:00
16291,393,2,886,0.99,2022-02-26 12:17:02.772332 +00:00
16299,399,2,883,4.99,2022-02-11 05:41:52.938070 +00:00
16312,405,2,770,4.99,2022-02-04 18:44:50.153190 +00:00
16324,412,2,1043,3.99,2022-02-03 23:00:03.697719 +00:00
16337,420,2,744,4.99,2022-02-16 04:55:58.316361 +00:00
16343,426,2,604,0.99,2022-02-23 09:01:45.440786 +00:00
16347,429,2,290,2.99,2022-02-11 12:31:33.966222 +00:00
16350,429,2,844,4.99,2022-02-24 19:25:19.711550 +00:00
16352,430,1,364,4.99,2022-02-02 23:14:15.588620 +00:00
16356,432,1,897,8.99,2022-02-25 20:12:34.901786 +00:00
16358,433,1,691,10.99,2022-02-22 12:56:36.816232 +00:00
16379,443,2,1068,4.99,2022-02-10 20:15:16.512303 +00:00
16380,444,1,201,8.99,2022-02-02 12:28:11.734463 +00:00
16386,446,1,355,4.99,2022-02-25 12:21:40.859112 +00:00
16396,451,2,328,2.99,2022-02-22 02:31:45.142927 +00:00
16397,451,2,1113,2.99,2022-02-24 17:52:45.886487 +00:00
16403,455,2,343,0.99,2022-02-07 19:31:51.363246 +00:00
16406,459,2,2,2.99,2022-02-21 17:38:11.389365 +00:00
16414,463,1,560,1.99,2022-02-01 22:37:54.336913 +00:00
16419,467,2,225,4.99,2022-02-21 09:27:15.202636 +00:00
16431,471,1,616,2.99,2022-02-15 07:15:03.081894 +00:00
16444,477,1,882,2.99,2022-02-08 04:42:18.104934 +00:00
16446,479,1,709,7.99,2022-02-13 03:37:17.143230 +00:00
16460,486,2,946,2.99,2022-02-17 00:47:36.343249 +00:00
16461,486,2,1129,0.99,2022-02-22 16:36:22.316244 +00:00
16465,490,2,676,4.99,2022-02-19 14:00:18.914871 +00:00
16470,494,1,608,4.99,2022-02-19 20:04:22.751108 +00:00
16472,495,2,741,4.99,2022-02-26 04:42:42.604235 +00:00
16479,499,2,89,2.99,2022-02-17 17:52:33.004863 +00:00
16485,502,2,258,2.99,2022-02-08 16:16:46.013726 +00:00
16492,503,1,1074,4.99,2022-02-27 17:06:23.924663 +00:00
16493,504,2,136,5.99,2022-02-11 00:25:54.498267 +00:00
16501,506,1,547,8.99,2022-02-02 22:19:16.321719 +00:00
16506,507,2,713,4.99,2022-02-28 14:09:14.475274 +00:00
16511,510,1,75,8.99,2022-02-22 01:20:01.809318 +00:00
16542,531,1,233,4.99,2022-02-10 11:30:21.769328 +00:00
16551,535,2,541,2.99,2022-02-28 22:58:45.286351 +00:00
16555,536,1,929,6.99,2022-02-07 08:54:43.794137 +00:00
16566,543,2,476,1.99,2022-02-01 16:00:44.413925 +00:00
16567,544,1,397,2.99,2022-02-25 11:26:12.532655 +00:00
16568,544,1,864,2.99,2022-02-10 01:46:22.486059 +00:00
16569,545,2,248,0.99,2022-02-06 13:57:42.315237 +00:00
16572,546,1,482,6.99,2022-02-12 16:28:47.339392 +00:00
